crop,temperature,moisture,humidity,ndvi,rainfall,risk_score,crop_category
rice,31.61709321141994,0.9032610875242872,63.931291701100584,0.7570022608462529,0.7365717676948823,0.8992762934175462,high_moisture
rice,25.90426985132743,0.8233373656026426,90.78266937880366,0.8975672024832794,0.22249819191326614,0.7434718822406869,high_moisture
rice,24.481922317599604,0.8322134253558864,66.81830314261082,0.25695932034620056,0.674785222265433,1.0,high_moisture
rice,19.76310927700189,0.42809022012807346,40.79534653111441,0.5890591354584791,0.5744722573521402,1.0,high_moisture
rice,14.959559835675556,0.7935782499658857,83.75434647918097,0.5701000134434525,0.41711784343242386,0.9392271341715192,high_moisture
rice,27.960470899927845,0.13789413769572237,90.63167516207407,0.690839875481289,0.1,1.0,high_moisture
rice,19.099007087695146,0.6248834051151755,79.49974076223965,0.781821190898243,0.33103181216902217,0.5563221566331428,high_moisture
rice,24.76751345167481,0.1725157645225706,82.31646101423054,0.9807328239624017,0.421635023819255,1.0,high_moisture
rice,12.910420965408578,0.1588419875887689,85.54057248593816,0.9486399206138388,0.7293887976789603,1.0,high_moisture
rice,24.67880511245365,0.6450452666449367,76.54247244940147,0.9863590541049663,0.6393324235276235,0.45848857693482337,high_moisture
rice,21.04988632547246,0.4563019705555909,64.1174864088917,0.9849506625657904,0.4665563254437374,1.0,high_moisture
rice,25.76509775093581,0.3179274383453621,70.75538814992018,0.7226665363469653,0.6997211764366609,0.9922678115989028,high_moisture
rice,19.114862697541483,0.6511786813076682,79.98091486853689,0.9518931175820505,0.30636907973388144,0.6453493195422677,high_moisture
rice,32.19898762173432,0.1,95.0,0.1,0.1,1.0,high_moisture
rice,20.443588562263226,0.647709616854388,92.58406320094815,0.9768952678475095,0.4623831505386689,0.7520889073175193,high_moisture
rice,21.12423423301049,0.5101436260837247,84.82503408422974,0.8870998277151544,0.1,0.8999552428680513,high_moisture
rice,19.28781256567715,0.4837869097124449,84.11709584302918,0.3342170564453202,0.5183363791357676,1.0,high_moisture
rice,18.76717525803644,0.41600307458890096,61.02036650419563,0.5960758466409025,0.296063622015359,1.0,high_moisture
rice,18.60987849837649,0.9,20.0,0.1,0.1,1.0,high_moisture
rice,25.062031873191902,0.2863996635636449,87.90031923905599,0.8850885661807116,0.5571206925483924,1.0,high_moisture
rice,27.74631846741471,0.4690292513495613,76.94211783782889,0.8692556533640587,0.14357006379999923,0.8820924250870494,high_moisture
rice,32.45642820553464,0.6925421403603184,59.06330269569885,0.8776151205728057,0.7770675401696139,0.6678260051090983,high_moisture
rice,21.4686167033215,0.47394086934006124,78.78483074019975,0.7699195367246178,0.18575592342854821,0.8192423898184505,high_moisture
rice,33.52393302637546,0.26910689338964633,73.79509414481643,0.8643411807086278,0.6983097761701254,1.0,high_moisture
rice,28.239603840357848,0.5186968646383604,70.28365742501322,0.8314067774549095,0.8030526942080767,0.6410757158123124,high_moisture
rice,10.65943138223319,0.1,95.0,0.1,1.5,1.0,high_moisture
rice,17.428242953448244,0.6950194654453842,91.77568459076174,0.7875914983121635,0.4383204772391076,0.5925127840187542,high_moisture
rice,31.529316433105855,0.19572329051911416,77.25243899139055,0.5612771331832292,0.4837906446118452,1.0,high_moisture
rice,28.49175640153528,0.6341783339965523,76.99260661731456,0.1,0.6722764662590031,1.0,high_moisture
rice,23.96729820051259,0.9135938758475786,88.87746935394891,0.666871610470515,0.16632897259463728,0.9341553267684762,high_moisture
rice,29.283071167179113,0.40289915704641266,100.0,0.8533902460973704,0.4860556447807226,1.0,high_moisture
rice,16.38861478116745,0.49401425880476124,45.55116682784971,0.9598787941048712,0.47115703282398297,1.0,high_moisture
rice,19.718064096419226,0.4245332738683351,75.96025934200883,0.9651314953105367,0.6356255311295699,0.9809777082117324,high_moisture
rice,33.526612414556794,0.2312166424722655,61.68066125464263,0.7655782175116959,0.7550722637236871,1.0,high_moisture
rice,25.03455459213138,0.8889272836158283,82.07130225071626,0.8165193939396488,0.4590613024576587,0.5561090405549536,high_moisture
rice,27.557353114071994,0.6166640907986903,82.44496944711557,0.9183070315396514,0.3396139260879168,0.5935937499963384,high_moisture
rice,41.975908855799474,0.9,95.0,0.9,0.1,1.0,high_moisture
rice,36.44749368535916,0.5021566571656535,85.94238838023503,0.8032253590026757,0.2151742410391776,1.0,high_moisture
rice,17.715682230513252,0.3691863791792736,74.64482109893792,0.7829459208711093,0.6663849692228758,0.9971148442562999,high_moisture
rice,27.95841941682996,0.7148995390262974,85.33115365265981,0.8018159808951394,0.8083157482460122,0.2516195559828521,high_moisture
rice,23.9424578832781,0.7973641843513543,63.98336265001609,0.4802398157651371,0.42310757512274116,0.9277264099769286,high_moisture
rice,25.883274605672554,0.3751670167924685,60.366667098952675,0.8147616025845505,0.949486732503099,0.8883330892141718,high_moisture
rice,26.486733680050456,0.6529350696216778,73.21333977603587,0.7205105676479258,0.7349059670123245,0.3853085515643987,high_moisture
rice,28.695338769181905,0.24049803146572077,82.30575216532117,0.7641741345708248,0.40183285433499455,1.0,high_moisture
rice,17.49238579928323,0.5492331571953546,93.46884343555992,0.7877553928967473,0.1678087413456924,0.9582966733917867,high_moisture
rice,23.829563497857514,0.6219990996059847,63.48311666859326,0.822691529330018,0.5437745529622643,0.566606460181821,high_moisture
rice,27.90405859753648,0.49676038351651375,76.76461645956044,0.9976956074250789,0.6223984488599215,0.8094923251164945,high_moisture
rice,20.835861447439164,0.1294144112202134,51.96695620920167,0.8867967293526249,0.6042754817537652,1.0,high_moisture
rice,22.30883752946538,0.5620622655487936,91.60529142748129,0.8992727517980335,0.7309012601702786,0.6658354601800076,high_moisture
rice,18.25280445914956,0.8853531441967959,68.96300952959265,0.8633619547164755,0.9736386094478175,0.746092826409207,high_moisture
rice,0.6342361505261671,0.9,95.0,0.9,0.1,1.0,high_moisture
rice,21.989623015182058,0.6116263488142528,65.46780205760803,0.8435596548099833,0.375690418451392,0.690390687011008,high_moisture
rice,20.53063110200347,0.6923175147227042,99.49490343661617,0.630826788675238,0.6505823862737057,0.6931032112302393,high_moisture
rice,23.26664338854583,0.6284754025755509,92.08075594682947,0.4519658948604401,0.29721911703441733,0.9205398892555581,high_moisture
rice,32.38950169020656,0.4003011242574621,82.5753147213534,0.8971870637185352,0.39518286805722425,1.0,high_moisture
rice,21.216052807769838,0.3970645772884483,100.0,0.7568093489983861,0.45051369218335535,1.0,high_moisture
rice,33.906157954400726,0.5808703247259898,73.29849438275492,0.9460475633243003,0.24361577706472376,0.9631907162275329,high_moisture
rice,30.476550801626953,0.3524555680463633,86.77442759425004,0.23765014626246533,0.29777734418521823,1.0,high_moisture
rice,23.622980424372095,0.13711059934624184,70.26730384661676,0.5170916167283016,0.30957655829307223,1.0,high_moisture
rice,9.22880029225367,0.9,95.0,0.9,1.5,1.0,high_moisture
rice,43.85772941938622,0.1,20.0,0.1,0.1,1.0,high_moisture
rice,29.031145018314096,0.3182904701719408,79.7196595087084,0.9720216655683084,0.6853170977882282,1.0,high_moisture
rice,19.871308167909206,0.1,95.0,0.9,0.1,1.0,high_moisture
rice,27.534491365651593,0.6921949009458329,82.79742397519422,0.553547120769039,0.4836871888622276,0.5455498002604815,high_moisture
rice,23.86248821588421,0.6281162842860497,52.68270667242794,0.8756829651566408,0.6105314121789202,0.7296582614875149,high_moisture
rice,21.241428737514198,0.2621895457791459,87.75481985527034,0.7951547778213528,0.9274767952730412,1.0,high_moisture
rice,25.22659267427577,0.5995203370462974,69.15655528512929,0.8076905587346408,0.4336890866707921,0.5236773164399056,high_moisture
rice,29.37997566497571,0.5318865911893473,54.34659768468666,0.8038450180372805,0.6741877544723455,0.8800921994519233,high_moisture
rice,24.417432679969497,0.8113583577239791,65.5112287503895,0.9582001246044237,0.761300007224854,0.6433045511421576,high_moisture
rice,21.59483618883376,0.4846978892619675,68.62522498268493,0.7816934806074085,0.5148543199990068,0.8106190210836676,high_moisture
rice,22.30687934851079,0.8286751504253581,87.03750542281273,0.8154629903814176,0.48140962361763656,0.5881349876020947,high_moisture
rice,23.235734846766846,0.6199373161308019,78.47888278796087,0.8943483059901439,0.15006718011327722,0.5909784601476644,high_moisture
rice,21.265378864333837,0.23921058033363915,72.22899274895053,0.9112461579955339,0.7820926310862188,1.0,high_moisture
rice,21.263528102336885,0.6500327722640045,100.0,0.6495062285715063,0.751086470359395,0.6996684201099144,high_moisture
rice,27.787510016666968,0.5342461113567678,74.79284738665791,0.46202803610124976,0.3069835559220097,1.0,high_moisture
rice,28.009520222979287,0.5322444959923018,100.0,0.677796163061281,0.8559724209416019,0.820737435327702,high_moisture
rice,24.232118308492293,0.3898032643332153,63.76537481541162,0.7596130863596992,0.8778981000403878,0.863429954250121,high_moisture
rice,23.196698518464174,0.6073640695521695,85.6487087353238,0.8554386380642666,0.4981046592122372,0.5142651241942828,high_moisture
rice,30.899953605159013,0.680884341162632,95.08487566991477,0.6208536094997749,0.6609690900332218,0.7037393805415126,high_moisture
rice,29.33861454190417,0.5211895610693589,72.7003488846418,0.95162788713045,0.7276388019232232,0.7828203390798986,high_moisture
rice,18.7334102404848,0.3174084716232716,84.61303385949567,0.8897948570092813,0.8828576138036525,1.0,high_moisture
rice,21.423945479935224,0.10303214568984455,65.99202780823269,0.8984733243077337,0.6313723332706169,1.0,high_moisture
rice,23.214224125950537,0.8942514760193871,74.2536496075966,0.9451552000520524,0.3576457654224177,0.8294046427320367,high_moisture
rice,32.47622783640392,0.9,95.0,0.9,1.5,1.0,high_moisture
rice,14.665610165136851,0.46900597784288844,82.48756014056278,0.82733356647349,0.3993235198189473,0.9749977622288507,high_moisture
rice,30.865660901497233,0.1371622049920538,60.25242439484937,0.7818082976207249,0.3960653294122933,1.0,high_moisture
rice,25.77994613112612,0.8064318692778524,67.93461197443438,0.8511385215163775,0.22413608527329806,0.6802858219361785,high_moisture
rice,27.263233793746156,0.7334136434445674,100.0,0.33236874710292097,0.729314148118647,0.9508974266979078,high_moisture
rice,26.99221450904578,0.46208243290302764,83.93767500560764,0.7031774458751527,0.8733679408025201,0.6676577516231841,high_moisture
rice,39.70313193434254,0.9,95.0,0.9,0.1,1.0,high_moisture
rice,21.91294322251252,0.17989699512766244,60.525504169258426,0.8782381215590896,0.9323200617077645,1.0,high_moisture
rice,44.96819627830846,0.1,95.0,0.1,1.5,1.0,high_moisture
rice,28.307674430265017,0.43764307465188645,68.05361127993869,0.8036854834195548,0.6993383499997288,0.8215460686209451,high_moisture
rice,31.57631784709065,0.7315719372965566,90.46137804136089,0.6460328181954673,0.41257916825691376,0.7417995919520668,high_moisture
rice,23.244870904072965,0.8746920934201147,75.11756296441906,0.8945509294407386,0.26253110065857344,0.7638380927253049,high_moisture
rice,33.247394045811845,0.6445294559108511,91.26264370234972,0.49113058224570466,0.6136860317574562,0.9323045967301722,high_moisture
rice,23.343333553538223,0.7208614338277778,86.65892795469327,0.8088485241007086,0.8488215012898036,0.2342345656591488,high_moisture
rice,28.6936811064318,0.6580425695588752,78.19949702243363,0.9160011399398648,0.8736992802104112,0.3663440227022015,high_moisture
rice,27.054911975322025,0.4307015474076477,93.63472153858129,0.6530298937010993,0.566514863773471,1.0,high_moisture
rice,42.81552576841516,0.9,95.0,0.9,0.1,1.0,high_moisture
rice,22.987629909456672,0.6249358329821992,84.49400862859133,0.7756924186009799,0.39036683434942804,0.479172146661213,high_moisture
rice,25.597649141132653,0.684009513368452,91.33515608046686,0.9680062950842915,0.5749313523772454,0.5067440845372897,high_moisture
rice,33.63026745221626,0.1,20.0,0.1,0.1,1.0,high_moisture
rice,34.58011059091743,0.6971987374737281,41.901024657708696,0.8519399087685282,0.3515147782693981,1.0,high_moisture
rice,25.709654549837538,0.6164955116550416,85.04397574490508,0.6690284940557032,0.795045490290538,0.433965176878322,high_moisture
rice,27.46865106629844,0.11922471461128331,85.35730274001106,0.7275909568546238,0.5753238354089869,1.0,high_moisture
rice,36.673471152092894,0.9,20.0,0.1,0.1,1.0,high_moisture
rice,26.84999349511053,0.4785014365020368,80.85922646167627,0.5252505308531069,0.9002631561854103,0.7625737275488581,high_moisture
rice,27.231313453112325,0.44383838502573625,66.70398494709137,0.9181294069267799,0.1,1.0,high_moisture
rice,30.28233406525058,0.20573929455042422,86.65582773180117,0.8425076938900887,0.1,1.0,high_moisture
rice,18.2918362978728,0.3298149079575293,91.59356005003859,0.6898488933984127,0.1,1.0,high_moisture
rice,20.01193844353916,0.3570184469403334,70.53708610871838,0.5217490595797702,0.9668615625635065,1.0,high_moisture
rice,19.689146047250873,0.7647778462466932,95.29862072732348,0.6767231054360046,0.35138218570847957,0.8161512918730024,high_moisture
rice,21.292218250598715,0.5904553481362704,87.93980837651023,0.44248670690676395,0.41366348010571197,0.9617595046550337,high_moisture
rice,21.135405415080537,0.7753824353922872,79.49412804255591,0.9510466402699952,0.13283010946007304,0.6947053293666452,high_moisture
rice,30.678086838544402,0.8507421935268701,65.27280221776624,0.9710547014070549,0.1845972945832725,1.0,high_moisture
rice,29.208115679271934,0.5645661795614698,86.03464799952133,0.5949903368547403,0.5580802740694807,0.7960308679279696,high_moisture
rice,2.8219015618589047,0.9,20.0,0.1,0.1,1.0,high_moisture
rice,33.92353639760294,0.4655797495505377,71.24383408669638,0.6568474929690248,0.322902769369267,1.0,high_moisture
rice,24.974155563953033,0.8722481859811029,72.99993759876251,0.9315278598315175,0.32156418185365776,0.7532169564451372,high_moisture
rice,9.006642955998302,0.1,95.0,0.1,0.1,1.0,high_moisture
rice,15.495720051172041,0.23146134920950664,92.41946549539769,0.9529829035343316,0.6920532957094296,1.0,high_moisture
rice,28.912680251287323,0.1714670542891388,69.89572401709218,0.9707622277846085,0.7814634569366188,1.0,high_moisture
rice,24.921959105633114,0.5327478695699128,93.02088263143432,0.6295412492736793,0.6883348557236519,0.7429913556545535,high_moisture
rice,25.888832258825165,0.7529168139781659,100.0,0.6280031448108709,0.1,0.8579329140823412,high_moisture
rice,20.25690751382352,0.5870741618212919,83.37771778822048,0.7377087332615774,0.7457806917852025,0.5319802647176617,high_moisture
rice,26.693713713578312,0.4765928074375693,77.83321324389527,0.5077277665512832,0.7068083210933013,0.8606672815572824,high_moisture
rice,13.090426845475099,0.9754450836930498,89.96193747564541,0.7188395012719436,0.7506450775229996,1.0,high_moisture
rice,18.16626785714604,0.8184565877955573,85.65612254869197,0.67581119378456,0.6439747260537031,0.7305898577746094,high_moisture
rice,22.353712082780515,0.5623444371925679,86.46485018343716,0.43028864815248763,0.4657424691567231,0.9542810703373577,high_moisture
rice,23.65412258734928,0.7799221682773686,53.15739008791061,0.9680193197271886,0.6494690044019316,0.8230045672859866,high_moisture
rice,27.035134886617083,0.8923031534764306,75.38447869102394,0.6445968093097969,0.32188353765430405,0.8405668607740486,high_moisture
rice,17.231021425690216,0.584855217662662,72.16906098690171,0.9287905785919491,0.5751039663039292,0.8094078363182514,high_moisture
rice,33.05769878416015,0.8729543594317389,97.72364925058906,0.5512815462447697,0.6077932628280729,1.0,high_moisture
rice,25.273505273789993,0.4243637517122232,100.0,0.8324174558395846,0.5385480952457598,0.943470016808307,high_moisture
rice,16.865766273247186,0.42031739976055355,75.27333179964711,0.9647398402210645,0.7059749897295521,1.0,high_moisture
rice,27.392825521794386,0.3729273656235087,88.83612879629382,0.8124855371275599,0.5551093435339093,0.9227593490461988,high_moisture
rice,27.140908203306864,0.7637842214287118,95.88616159615232,0.2897252431671069,0.20662711226031472,1.0,high_moisture
rice,16.963478334346753,0.5363967907581555,98.48557980619205,0.9728710283710112,0.162164565253037,1.0,high_moisture
rice,9.942485749198749,0.1,20.0,0.9,1.5,1.0,high_moisture
rice,23.335654014798504,0.5755404902004121,81.44504241145415,0.7976705497601236,0.4169787247216492,0.48367162919070567,high_moisture
rice,21.994000238590157,0.3293488812708362,96.37726501457634,0.8947097411302264,0.44011426892083244,1.0,high_moisture
rice,23.967633971957948,0.5748207496938113,86.02198757270558,0.9093825224659562,0.2468337637977506,0.6907657710465389,high_moisture
rice,28.624359728938,0.1789648293886937,63.00161273444402,0.8958972659450001,0.519411208177645,1.0,high_moisture
rice,18.761545364363336,0.3525496954901381,57.03680545374267,0.9477123910013453,0.4823125279350826,1.0,high_moisture
rice,27.01321977125533,0.6664934298742807,89.34302424612281,0.5731106095071125,0.2149075912732255,0.7321936075411184,high_moisture
rice,26.241303562593984,0.5579429926877948,86.62831559906738,0.8781741574588747,0.7338856347585018,0.5410953568677843,high_moisture
rice,13.10077977176723,0.4101295934602888,76.79482408209464,0.761581630359725,0.39007130687425046,1.0,high_moisture
rice,22.967464863060883,0.694600485700753,87.48147810906156,0.9929787830775713,0.5604181482299349,0.5096843125869361,high_moisture
rice,23.491326430424444,0.14128536560428184,86.93762786994083,0.4154811947884244,0.8477342351754386,1.0,high_moisture
rice,42.24232876475351,0.9,95.0,0.1,1.5,1.0,high_moisture
rice,22.175475090491084,0.36855895148110474,93.15349544098363,0.7562057870842745,0.18896871480866106,1.0,high_moisture
rice,31.661614406168987,0.7271968229711209,97.82645749930111,0.8506740599445208,0.6352958327637307,0.6573710880651567,high_moisture
rice,25.332909116213113,0.7436860291898799,100.0,0.7674765126327454,0.5921603236053025,0.5215745374008371,high_moisture
rice,26.447399475697495,0.2188357974481375,97.47802763549323,0.8687136822528474,0.15503015048327343,1.0,high_moisture
rice,28.57602685607194,0.29893026553680574,98.40251306292393,0.9862727864151953,0.21960417218115633,1.0,high_moisture
rice,29.403827790302643,0.745675230260638,71.08252139980888,0.9983733996460831,0.37202481177173186,0.7386446637232498,high_moisture
rice,24.2396719750493,0.9840922716353088,100.0,0.5732710869617896,0.3257927650217786,1.0,high_moisture
rice,17.70087727956915,0.8718318199505644,70.83474111465802,0.748202910042029,0.30371901390486516,0.9257735703206558,high_moisture
rice,26.94503865031047,0.6481700350686804,58.37368384405863,0.7048512286779988,0.33995114766012235,0.7525695356536353,high_moisture
rice,17.36252553598036,0.40031435844341623,85.65636837311764,0.433844017951989,0.34839961139755143,1.0,high_moisture
rice,28.04448200228346,0.722646403541754,52.810182527684105,0.8915161619152376,0.4869270762329658,0.7560370357350343,high_moisture
rice,23.077910873441283,0.4607493207880762,68.62649942589692,0.62102082662103,0.5342714678034678,0.9622200541834833,high_moisture
rice,26.03472034632056,0.4051380746482508,84.01488074535109,0.5030707404799457,0.40620032943164763,1.0,high_moisture
rice,28.891399857167215,0.335275430913236,76.86240214229213,0.509898109548039,0.3859695837304398,1.0,high_moisture
rice,22.510724349803983,0.30019594372682407,77.81985912055652,0.836380864889769,0.8958962580027411,0.8744860252653733,high_moisture
rice,18.263786956089767,0.601230894339009,62.02498673910199,0.5615800470877472,0.4922085899121338,1.0,high_moisture
rice,24.216494607392832,0.7049358827977175,52.90845413320996,0.3140846487921461,0.2298377557396949,1.0,high_moisture
rice,24.482537491336487,0.6407104064293313,92.66144620371203,0.48317624873872855,0.6352671285900824,0.7265013217893133,high_moisture
rice,19.128494696184937,0.24339783604646387,90.22975741083103,0.8854793389212298,0.9461522754618817,1.0,high_moisture
rice,24.7252424343668,0.3334972869389136,80.32177551365966,0.7076297379348655,0.21153596018351492,1.0,high_moisture
rice,34.55903489519463,0.29380019940228347,66.27101838488556,0.7785770486587257,0.6022243097126426,1.0,high_moisture
rice,14.85476454672578,0.43828968269256774,57.180005287310664,0.9568525911627793,0.9063032386029238,1.0,high_moisture
rice,20.96503413157118,0.6771432339947902,88.03593314604342,0.7943587043055813,0.6581587736413554,0.38778246298986097,high_moisture
rice,33.47708358439547,0.3988504058244568,54.30754552838668,0.8369890302788275,0.8476942021915619,1.0,high_moisture
rice,22.596103579829457,0.3870713188457399,82.88591256313153,0.5518690211291107,0.7970257777960542,0.9740099717390296,high_moisture
rice,23.99746053970388,0.9273057703341555,96.43145338758674,0.8717270579185274,0.7086673873848216,0.8157852558517324,high_moisture
rice,31.456501824980855,0.8593020585657749,58.38493647522845,0.7887187373222798,0.2710124755942948,1.0,high_moisture
rice,27.049483066579405,0.15844206347621265,76.08666909698924,0.8599980273630159,0.75912534020672,1.0,high_moisture
rice,17.364003943777135,0.710931569927015,89.74928798459125,0.646340021352568,0.5378254000581728,0.6859188141482201,high_moisture
rice,32.759239911373044,0.7527821283541752,69.02603980532095,0.6465617500641176,0.5824285935179025,0.7640941099866336,high_moisture
rice,34.40899103120489,0.7466893921901046,100.0,0.8900652130689382,0.4562022502555602,0.9019739635859145,high_moisture
rice,22.095478007543722,0.6800337580589473,78.2611030650745,0.9013226164690971,0.9234985160263196,0.2720849867631944,high_moisture
rice,27.549141033181527,0.33955781245566313,59.64782636100554,0.6934350066502799,0.7766806295114315,1.0,high_moisture
rice,42.59521096490579,0.9,20.0,0.9,0.1,1.0,high_moisture
rice,22.466306837301214,0.1,89.1656261956005,0.4980073367863047,0.5974585883962439,1.0,high_moisture
rice,26.281741243695492,0.8616208019325149,83.06604714688189,0.7734188212469094,0.2436058462391296,0.6408818326579051,high_moisture
rice,21.175716728808844,0.14306582892884542,81.72598317501611,0.5963033961434314,0.12914302009488873,1.0,high_moisture
rice,31.46624604877082,0.22719157145451255,71.61000376217778,0.5969457606555277,0.38807899622867603,1.0,high_moisture
rice,26.739855315049077,0.496789973655804,55.5235965700042,0.7759452541110183,0.2059427224069663,1.0,high_moisture
rice,24.05683430542283,0.7046486984515995,83.40432543128144,0.9396298409905739,0.26321728703331293,0.4670452775241697,high_moisture
rice,24.031083584616372,0.36604701352090524,87.51785910718638,0.9158063125983466,0.25352281500009205,1.0,high_moisture
rice,19.133224374687135,0.6766151447964666,97.02095153900302,0.6696026774070617,0.41383603680401104,0.7696580962105444,high_moisture
rice,26.256230724129566,0.3177822759165959,85.06375225147768,0.831561380284598,0.4695142697119862,0.9824745926034824,high_moisture
rice,30.817853796747574,0.8335754019254136,43.82325951614809,0.5763187409489179,0.5731128538511385,1.0,high_moisture
rice,22.954397263143157,0.14568251415705025,81.92932198347059,0.9040393922822951,0.7586676809584489,1.0,high_moisture
rice,16.900629711648072,0.2715940679353966,100.0,0.7996733835296931,0.6542692617888736,1.0,high_moisture
rice,7.6730699966709395,0.1,95.0,0.1,0.1,1.0,high_moisture
rice,25.1861797085213,0.28933827919343186,81.88360322255387,0.685933378675609,0.18127846600759265,1.0,high_moisture
rice,35.23841029061128,0.20676107470244226,76.88472649043912,0.47229306422382616,0.11619081888042192,1.0,high_moisture
rice,24.98487985590672,0.9049235847760767,86.33106738223981,0.8672218519624526,0.36792632343810067,0.7213971869272159,high_moisture
rice,23.349027828609202,0.15006578283890307,72.13855036460308,0.9927898589029343,0.48965060682679856,1.0,high_moisture
rice,20.657308237232705,0.891699764366716,75.72396638549972,0.8643895474531174,0.9272883420624559,0.6113958888170743,high_moisture
rice,33.55143469775418,0.5425985965571254,75.35128676261496,0.3693376296718828,0.1628451914423917,1.0,high_moisture
rice,46.08095568198196,0.9,95.0,0.1,0.1,1.0,high_moisture
rice,29.221705422925613,0.3638607777759838,100.0,0.8453072320689472,0.600440829817735,1.0,high_moisture
rice,28.614727592462486,0.6633039337213493,94.25540988813303,0.6029315681951257,0.2959046237090022,0.7944989661718272,high_moisture
rice,19.89610623553092,0.1,55.52689570956473,0.8003665110477756,0.4988858223699255,1.0,high_moisture
rice,25.31173425605739,0.6068372901013578,51.89119529778471,0.21296236890706188,0.5430083380457114,1.0,high_moisture
rice,32.03112271041481,0.5623061015774615,70.0901157925012,0.5614405174389265,0.6439767923282066,0.941263678103542,high_moisture
